Date	id	Cost	Clicks	note
21-05-2020	33kWwtP0	8.74086	37	Zoe;49;8377
21-07-2020	n2Ggd7R1	10.45432	39	Maverick;35;2713
14-02-2020	aSyV_usb	7.51411	16	Lucas;43;39355
26-08-2020	CPGu98fg	7.90737	38	Kayden;35;49
20-08-2020	_AkDOWnY	5.6612	8	Elliott;62;886
10-11-2020	Vlu5e_UE	6.3817	42	Grace;63;19890
17-02-2020	ESJQK52i	5.20751	3	Valentina;29;67357
02-12-2020	nmlcm6d7	10.82315	29	Gabriel;27;49480
14-04-2020	D8q0TklM	7.61465	36	Vincent;59;76802
16-07-2020	ZkS3YFNQ	2.10909	4	Valentina;29;67357
02-06-2020	kAwF_aTY	4.44674	13	Aubrey;50;1237
13-09-2020	58ylcoaQ	2.04964	36	Jocelyn;71;5274
15-03-2020	E2bq8Cej	6.96394	36	Natalie;33;20959
24-07-2020	4zNmOGqz	2.75123	46	Noah;38;3772
09-02-2020	FFspzzTt	0.50114	16	Oliver;43;31006
18-10-2020	ZQFSQ2Bb	1.41857	42	Willow;42;600
25-06-2020	0XuFl_6Z	0.38963	50	Josephine;61;8737
02-09-2020	AStn49XV	10.17801	4	Aurora;51;14866
26-12-2020	s7OgOo4k	0.38363	12	Ashley;26;13380
08-11-2020	pHSpNwvY	8.79194	25	Aaron;31;24308
03-10-2020	yDZqsHNl	1.37637	24	Jade;51;13146
19-02-2020	uUtgBDzo	0.01955	35	Levi;35;2671
09-11-2020	KI4VCaX0	4.05645	27	Aaron;31;24308
26-05-2020	KppxlUiB	9.08048	32	Zoey;26;726
17-07-2020	ha_f6A8v	9.05945	45	Colton;59;88
23-07-2020	wdkyAoIU	6.21279	4	Silas;34;1623
11-05-2020	2lR4iE7N	9.0232	48	Wesley;37;9232
19-05-2020	ddONUmKC	10.9628	4	Elizabeth;33;29973
10-04-2020	gkfPsXNY	9.59028	46	Lyla;61;775
20-09-2020	CfFuDzid	3.16787	26	Ximena;50;1951
19-04-2020	olT6kCK7	0.24852	17	Colton;59;88
29-03-2020	RLWqv2Cf	1.67579	18	Jonah;31;1288
12-05-2020	xlgermLl	1.18392	36	Mila;50;11771
30-09-2020	Ib1JHJCs	1.53537	5	Harper;65;145
01-06-2020	Bv0C9zXt	10.89065	39	Brody;28;213
19-04-2020	QfhjWmAk	10.19776	12	Victoria;63;32848
08-03-2020	mJ7o93Sr	10.84761	20	Alexandra;27;114238
19-02-2020	pldx4KET	0.28013	29	Adalynn;28;2
29-09-2020	s3IKIDZA	8.66344	17	Eleanor;41;2265
24-07-2020	gH9o9Mwb	10.91949	9	Eden;35;3226
01-06-2020	sLRuciV0	7.51118	8	Jackson;54;5117
04-09-2020	dsnDFyl6	3.63528	37	Peter;58;151057
15-12-2020	X1QQZqgA	1.68058	49	Samantha;27;29924
07-03-2020	AeVmrWjp	2.04409	34	Braxton;50;61
12-03-2020	5SdMFe5H	9.88287	14	Ian;56;25845
30-06-2020	j6lr1maD	8.36747	3	Weston;39;179
15-08-2020	ICgIfblv	7.49051	10	Asher;63;541
09-10-2020	IkI94KOx	9.60765	10	Maximus;54;1864
29-08-2020	iwWfPDwu	3.98152	24	Scarlett;53;1488
08-08-2020	Mwmvju0N	7.57893	26	Caleb;27;1908
15-12-2020	9n5ND2Xq	8.14415	44	Catherine;67;47464
11-03-2020	lKoPDPp5	3.05808	43	Sebastian;32;76858
05-06-2020	DylUX4h0	9.16361	10	Gabriella;54;13872
16-10-2020	98QUO1tG	9.34853	25	Londyn;49;1
31-10-2020	Qw_L7U8x	4.3988	38	Weston;39;179
18-11-2020	pDwTnUSK	1.08946	21	Adrian;31;85284
25-12-2020	fbztm6Da	6.67049	25	Braxton;50;61
08-05-2020	SKHVR7LY	2.47132	7	Luis;46;169982
15-04-2020	NSHqEYLz	6.53706	11	Gael;38;7500
17-11-2020	TeypZpTJ	9.86283	43	Xavier;46;34772
25-08-2020	RJ0YiUZm	10.16685	29	Jackson;54;5117
28-11-2020	qO8mJC5n	0.81886	12	Elizabeth;33;29973
04-07-2020	G_Vr5un4	8.7123	23	Lilly;65;9005
18-11-2020	1g9QclML	3.19562	28	Nathaniel;29;2860
22-07-2020	GPNxxSMg	9.95279	50	Jaden;40;288
21-11-2020	dyaD0rxS	3.86227	38	Avery;35;257
27-02-2020	JcsDdEcR	4.31423	46	Joshua;29;20615
05-02-2020	nI8ADyjI	2.76846	11	Kaden;30;32
20-04-2020	4e6Joojx	3.77943	40	Harrison;66;2007
22-07-2020	xxs2_PrG	10.64201	6	Ximena;50;1951
08-12-2020	XeI834EO	6.52975	15	Daniel;43;298097
09-11-2020	2KAX6c2v	3.17186	23	Alex;37;399428
12-09-2020	HJK8EdVM	6.55419	14	Alina;29;40849
08-02-2020	BBLP47tx	3.35469	31	Antonio;56;326438
08-02-2020	5H30LEki	1.05435	42	Aaliyah;30;644
28-04-2020	DzSJYlLJ	8.32463	6	Xavier;46;34772
28-04-2020	U0VuBmnA	2.8115	37	Brantley;48;21
13-05-2020	MioxQxUp	5.36031	22	Delilah;53;298
25-06-2020	sQ1Pmsaj	10.29927	30	Alyssa;27;2900
30-08-2020	JJp_egUT	7.5088	13	Elise;32;14226
02-02-2020	SHRNJ_M5	7.65126	43	Chase;62;1141
13-05-2020	UZosEnKD	9.31704	48	Aurora;51;14866
22-02-2020	0MjOXzJz	3.39303	43	Malachi;38;105
11-08-2020	x0cQelo9	3.77872	1	Rachel;40;27287
30-11-2020	Ugth2DvF	5.39099	2	Anna;68;346643
21-12-2020	aqh_mSAp	6.86025	33	Ashton;56;611
14-12-2020	jVAY6MwW	10.71904	7	Lyla;61;775
24-09-2020	53wpvehA	10.02973	3	Daniel;43;298097
02-08-2020	mcSh_Nyv	1.77385	6	Skylar;40;153
21-10-2020	dxngIx5n	9.7718	3	Christian;57;145059
08-12-2020	0ENsYKEC	4.70374	26	Zachary;40;2764
22-02-2020	aQKQNhyE	0.75644	34	Maximus;54;1864
02-09-2020	Mm327qea	9.9498	36	Harrison;66;2007
02-05-2020	0SyrsqEo	7.19537	4	Mary;63;140958
04-09-2020	TP_d4O1k	2.3417	34	Ashley;26;13380
04-12-2020	Wz3_dWnk	7.24079	4	Ximena;50;1951
02-03-2020	KWnk8QSL	5.611	19	Cameron;39;3230
05-04-2020	IZrPgK6f	8.17041	1	Eliza;36;20994
16-05-2020	wljJI74h	5.6204	8	Alejandro;37;55604
12-11-2020	X8NYnmln	7.75575	35	Layla;39;5576
06-09-2020	tCaMLI1t	8.51736	44	Micah;39;1288
28-11-2020	rdUf5w_r	3.5404	46	Naomi;35;9832
01-12-2020	aq504qjq	6.95609	38	Josephine;61;8737
09-10-2020	c3x_1DlT	3.18748	17	August;52;1273
02-01-2021	m2CP4jdU	7.42027	36	Laila;42;16347
17-07-2020	jwGu31PS	4.65122	48	Micah;39;1288
25-09-2020	ZNhwWPQk	7.12931	8	Ariel;48;11598
12-04-2020	_dL2sbyN	6.31341	43	Liam;25;9002
23-05-2020	zTVPp9Il	4.11935	26	Juliana;40;13972
05-05-2020	ELFY0LOc	8.74889	32	Adeline;39;18863
22-04-2020	KtFZODwY	5.09081	48	Madison;29;1591
29-11-2020	CX6vyAKa	1.71221	14	Sadie;50;662
19-11-2020	v8VN3L12	4.44643	46	Khloe;48;93
24-06-2020	gVdRHBix	4.01828	26	Kendall;70;481
23-05-2020	U7mqxY1g	6.45459	22	Willow;42;600
02-08-2020	9UOmAwKV	9.06256	42	Everett;50;195
26-12-2020	Lma7icW5	5.82755	17	Makayla;48;58
22-08-2020	dqDX1Xsr	3.84135	36	Rose;62;37193
26-04-2020	f_UVC7bL	2.77704	33	Ivy;44;5553
04-11-2020	lc_9LvW0	9.37454	34	Bryan;23;22575
30-07-2020	VZT6vXN9	3.78838	9	Adalyn;50;13
23-01-2020	XyEcKVps	10.79613	14	Valeria;39;35558
17-11-2020	kIqWoX2V	2.29644	35	Margaret;62;15424
19-01-2020	2dzmP7JF	0.59034	50	Jude;53;4256
14-10-2020	natiwroI	3.40905	15	Aaliyah;30;644
16-01-2020	BmX1byek	6.60898	38	Elizabeth;33;29973
12-09-2020	MKr1f0QG	4.04266	8	Nicholas;48;16046
28-05-2020	yNozVheU	1.12618	20	Elliott;62;886
28-05-2020	voO8lSTy	8.34501	25	Grant;67;4186
05-05-2020	piR91P0X	3.91383	46	Margaret;62;15424
14-11-2020	ZxZ72Rmz	0.7417	6	Alexander;39;60600
04-09-2020	9jEGDgKi	9.82203	10	Kaiden;46;16
02-01-2021	DsLESUUT	0.25295	22	Naomi;35;9832
29-09-2020	gAxc5Ak5	10.65775	42	Chase;62;1141
13-06-2020	KXL0iD7G	1.04442	28	Andrew;64;57855
01-02-2020	R7bxfzFH	4.59186	13	Emma;34;54582
11-12-2020	73rnQeFK	3.90533	46	Kingston;35;345
02-06-2020	XmcU548j	7.62074	41	Sarah;32;169374
13-01-2020	7mW8KojA	8.57207	28	Abel;51;14842
29-09-2020	QSObONGa	10.24908	8	James;58;111683
20-02-2020	gE3yQJwG	2.82274	35	Adalyn;50;13
24-03-2020	dSwbS9jW	7.59622	14	Alice;31;65532
14-03-2020	LNM3fA7c	8.90116	18	Matteo;39;64737
16-03-2020	9nBEapaq	7.28331	31	Mark;49;119611
30-09-2020	aViCqHJ4	8.36586	37	Emilia;60;23813
08-06-2020	VVNO9DgN	1.78457	18	Zayden;37;9
29-05-2020	uP5uJr9B	10.48928	13	Alejandro;37;55604
04-02-2020	7IUtmFuE	0.22518	19	Everett;50;195
21-04-2020	L3PL6HTo	9.26841	18	Kayla;35;1574
04-04-2020	JvG_RBbN	4.02774	2	Jeremy;26;47362
29-03-2020	42LqWelR	0.62896	21	Naomi;35;9832
03-03-2020	9ZTZDIO6	10.4597	11	Morgan;39;14918
06-07-2020	1rbf355C	1.11941	27	Stella;61;36811
27-08-2020	YCD314fo	0.9276	4	Chloe;28;9475
23-06-2020	Vevc23Yb	8.26574	17	Sofia;37;54928
04-11-2020	m51Hgy71	0.65927	48	Elliott;62;886
05-09-2020	9KHupqy4	9.47163	13	Addison;55;185
01-05-2020	S_TKQBSH	2.25296	5	Clara;41;40938
01-05-2020	Et5S5CbI	1.18888	4	Eli;30;19855
03-07-2020	LwCnyiyO	4.53196	18	Evelyn;63;11656
08-05-2020	tWq0roBO	10.35195	5	Caroline;32;61965
13-02-2020	rHbqjOFO	10.05206	28	Xavier;46;34772
07-10-2020	npSeYWZj	9.73895	18	Tristan;32;9203
24-07-2020	UYRVwGc2	6.68231	47	Alexis;38;34983
18-07-2020	Ho7GqWWC	1.91979	27	Joel;57;40670
16-06-2020	RFVJqMtL	0.86851	32	Cecilia;51;20294
20-04-2020	eIKdVM2B	10.96719	39	Jesus;47;72593
08-08-2020	hiKpBhwl	1.38824	14	Kylie;44;1254
24-07-2020	fYYQLfyq	2.36147	15	Brandon;25;14356
24-07-2020	UGhYRaYh	7.88253	30	Ethan;37;3443
04-11-2020	3LSraQgk	10.66202	32	Ariana;36;3295
25-02-2020	slqxd4nG	6.30853	21	Kaden;30;32
06-09-2020	xQLZInIw	7.34933	33	Kinsley;28;102
07-08-2020	8tuqeQ3D	1.76407	10	Eleanor;41;2265
29-11-2020	Edk4Tn76	9.40553	49	Jasper;36;4146
18-03-2020	ki6VUymd	7.85109	24	Delilah;53;298
17-04-2020	HW7pUuoT	6.2686	34	Eric;62;130170
09-04-2020	2SyITKOX	9.0193	30	Juliana;40;13972
22-06-2020	2_GtegGO	1.18831	16	Ella;33;18511
08-04-2020	mIJgov5U	4.59319	8	Ella;33;18511
26-10-2020	RUcTsAbQ	4.5288	3	Brooklynn;36;11
15-12-2020	kF6yocrZ	10.36214	4	Alina;29;40849
27-01-2020	2ow_3VoE	7.89479	11	Brooklyn;36;368
01-11-2020	oWYSg9ai	1.6087	48	Olivia;40;21150
13-06-2020	appRDRZy	10.42345	13	Alaina;62;153
25-02-2020	E6l2gdLG	6.26673	2	Ximena;50;1951
11-06-2020	QmuRmbI7	2.59788	2	Austin;33;4452
25-01-2020	BXiqvNW7	9.86002	41	Mateo;39;4838
05-12-2020	fzX22A0o	2.37465	27	Nora;55;19899
11-09-2020	2QrPW4N3	10.59351	41	Wyatt;46;290
21-12-2020	nydJFH8i	6.7943	1	Lilly;65;9005
21-11-2020	agLoUhTG	2.03125	42	Willow;42;600
02-12-2020	ptb2UFeE	1.69517	16	Cecilia;51;20294
29-06-2020	g6o1roW6	9.19411	26	Aubrey;50;1237
30-09-2020	g67EYqc2	8.74931	33	Kinsley;28;102
02-03-2020	ziX59yHA	9.40828	12	Giovanni;54;95494
21-08-2020	JXT0ZI2O	10.43118	32	Micah;39;1288
04-02-2020	zFvcnUvw	9.23537	24	Juliana;40;13972
21-03-2020	mUfueK7S	9.51187	43	Noah;38;3772
06-04-2020	ZjOKnyMs	9.12123	24	Alejandro;37;55604
18-10-2020	LsHHIGYF	2.03433	43	Austin;33;4452
28-11-2020	dltZHI6w	1.79569	47	Adalynn;28;2
27-02-2020	LytFW_z0	6.46983	16	Timothy;57;12804
15-12-2020	qb6hBfdt	2.65839	12	Ariel;48;11598
25-01-2020	H181ImyW	1.36477	40	Ivy;44;5553
25-07-2020	IRdkOYNw	6.39802	39	Ayden;50;142
19-07-2020	YY5rlOAt	8.94246	40	Natalia;27;94286
22-09-2020	uhIiHWG7	10.79685	7	Kayla;35;1574
17-03-2020	9xxMOxly	4.77524	48	Evelyn;63;11656
07-08-2020	feiPHj6p	5.18734	16	Nolan;45;1259
26-03-2020	KBLMKALs	0.39671	3	Quinn;42;359
26-01-2020	JPctmTu6	1.12425	41	Riley;38;624
20-01-2020	dkDTHash	9.47933	45	Emerson;36;2266
14-04-2020	acj8xMOu	4.96711	50	Eden;35;3226
30-08-2020	1vox4tGB	4.77659	38	Olivia;40;21150
14-08-2020	Ah2axOYI	4.01022	11	Timothy;57;12804
28-03-2020	R91ozyKh	1.06924	25	Ashton;56;611
09-08-2020	14uUpE9v	10.64642	21	Kai;47;16432
10-02-2020	weTPsbHW	7.53129	31	Madeline;29;1777
15-07-2020	1oVYEpGe	0.75702	35	Mya;28;2024
09-06-2020	q0ORB9At	8.22143	8	Sofia;37;54928
13-12-2020	cLw7adC7	2.5462	32	Jake;39;10452
13-10-2020	8KDj1jte	7.71454	18	Morgan;39;14918
20-06-2020	c3MEdObF	4.56146	40	Jeremy;26;47362
26-06-2020	P8Z5Iwu5	7.36781	38	Carter;34;1336
13-07-2020	llI9UZaj	5.7778	33	Steven;49;59494
13-02-2020	xvjbCrSR	9.76635	34	Gabriella;54;13872
19-06-2020	ym9PALY2	1.16581	14	Xavier;46;34772
31-01-2020	webLqCaN	2.26502	27	Evan;28;5188
27-12-2020	mb2_p3bG	10.71431	37	Laila;42;16347
30-12-2020	NE9Ffeth	10.49444	38	Elijah;44;1594
13-11-2020	Q25EVSoF	0.18703	7	Caden;44;19
07-10-2020	Q4SrmJAE	4.81377	14	Jose;69;434656
05-03-2020	gWADTN16	5.36668	39	Hayden;37;717
08-07-2020	h3_9jZdk	7.22161	20	Eva;44;125157
01-06-2020	te9YwO5U	2.98224	4	Brantley;48;21
18-09-2020	d_g4HEAq	9.92108	48	Colton;59;88
13-09-2020	QgDvbuDh	8.44183	2	Amir;47;30701
04-12-2020	9D6e87R9	5.98049	44	Hudson;35;433
08-08-2020	cmvIdAJw	9.09308	11	Matteo;39;64737
05-08-2020	KnX40JMo	1.0532	48	Declan;30;1261
27-04-2020	zXhHXg3u	7.13953	8	Aliyah;34;379
17-01-2020	zIxAMeeU	8.12592	2	Isaiah;29;784
19-05-2020	GqtrDJYZ	6.09604	6	Noah;38;3772
08-05-2020	V_412xGb	2.79901	19	Bryan;23;22575
31-01-2020	gz2QDaSe	7.91764	25	Blake;58;2375
02-09-2020	jtj9kSiS	10.37345	34	Charlotte;32;35505
28-03-2020	xbUkE4jb	8.224	34	Anthony;40;95608
19-11-2020	dJGZvVC9	9.41308	38	Jace;48;362
15-02-2020	pjLbeYwz	5.99059	1	Lillian;59;1571
18-12-2020	ah6VAJsc	8.80023	30	Reese;45;225
18-12-2020	zHFsYCPr	8.7014	29	Margaret;62;15424
29-05-2020	n7dZuRsr	2.8053	34	Mason;46;948
15-02-2020	YqJ9vBu6	10.87603	9	Charlotte;32;35505
20-08-2020	6SxL8MqQ	1.78665	28	Mia;60;17846
09-09-2020	Ailouc7f	1.73928	15	Eden;35;3226
11-02-2020	FzsQzLaT	2.3783	5	Nathaniel;29;2860
23-07-2020	TJ3Wpxfx	9.58992	16	Jesse;34;9573
09-07-2020	ZkHDS0VG	6.43757	4	Alina;29;40849
01-09-2020	fz4JD5FJ	5.33817	37	Diego;48;82678
17-06-2020	xlUQ4CHZ	10.67484	39	Nevaeh;32;30
23-07-2020	z5VJ3Chv	3.17936	3	William;57;59403
12-05-2020	iIPaAV3H	7.58879	7	Ayden;50;142
23-12-2020	5twE1Rq6	0.82733	3	Isaac;30;18162
12-07-2020	W0_6V7kP	8.32356	42	Alexandra;27;114238
16-08-2020	EWoOqX34	3.80448	36	Olivia;40;21150
09-04-2020	FqNbdMhp	10.33224	42	Londyn;49;1
05-09-2020	eBgNwsjx	3.37443	28	Eliana;60;7171
11-12-2020	plMQysw3	1.45595	39	Hunter;48;2316
21-02-2020	CJAMmaYr	10.64271	29	Abel;51;14842
03-10-2020	4TIpVQQ2	4.80586	22	Gianna;70;5477
20-03-2020	1OQz1lHW	3.16155	11	Wesley;37;9232
03-02-2020	Zwo6L762	6.15144	14	Ryan;43;45355
20-03-2020	SwQ5KyUf	3.81193	16	Alan;58;37328
06-04-2020	C1K1k8uZ	3.10548	19	Nicholas;48;16046
22-07-2020	yNmtA8Zk	0.06925	48	Kai;47;16432
21-08-2020	AUoaklrz	9.73268	50	Kendall;70;481
15-02-2020	QzCFrV_c	1.18945	49	Noah;38;3772
31-08-2020	1vr5JrCv	8.57047	15	Emilia;60;23813
23-01-2020	Apfck3hf	7.27383	29	Jonah;31;1288
25-11-2020	W6bbCMhx	8.67574	6	Max;57;102949
16-06-2020	BawXAavi	3.89339	40	Sofia;37;54928
11-10-2020	JW43GCZS	0.85674	17	Emerson;36;2266
22-06-2020	HHA5foVj	0.1648	44	Maya;45;21478
07-09-2020	UGKvWJ4E	10.27583	31	Brody;28;213
14-12-2020	tgDiL6tv	0.83876	50	Preston;67;738
09-12-2020	4GKtWKlT	0.12298	27	Graham;63;7855
06-12-2020	siWW_07f	10.03235	16	Cayden;46;13
13-09-2020	b3kOz8co	7.83619	2	Naomi;35;9832
12-02-2020	WflMwd1Z	3.99082	34	Isabella;33;14402
12-09-2020	fZb30K31	6.31014	19	Adalyn;50;13
27-04-2020	1pXD_Xvj	9.6112	19	Reese;45;225
02-09-2020	CDlMisLs	2.19929	29	John;57;207250
30-03-2020	lIwVapX6	9.87951	3	Alexander;39;60600
24-12-2020	LI8jR5Su	6.90095	18	Scarlett;53;1488
24-05-2020	qhRIFcZD	9.1558	20	Aaliyah;30;644
10-08-2020	IwMrSC9Q	0.21097	43	Oscar;38;67063
11-10-2020	qRfkfjbB	1.25821	31	Jax;56;723
12-08-2020	leTAhUIU	10.49466	4	Mackenzie;28;241
05-04-2020	j7SGJmoW	5.45471	26	Juliana;40;13972
15-07-2020	icdMajXl	4.93351	25	Hayden;37;717
09-11-2020	6XgLAMJp	3.1021	5	Zachary;40;2764
26-07-2020	BQFagcYN	9.38148	12	Khloe;48;93
07-03-2020	z5Ui1I8G	7.57138	16	Connor;23;2505
03-12-2020	lNV38nGV	7.18526	7	Gael;38;7500
03-03-2020	4Esh6JdT	2.31485	34	Lillian;59;1571
25-04-2020	Os5FAqlO	8.61153	20	Sean;35;25143
07-06-2020	N2vO5_pe	2.50761	3	Eliana;60;7171
09-06-2020	Jf9B7AID	9.92709	26	Gavin;62;5409
05-03-2020	flTellz1	6.88806	33	Kayden;35;49
13-12-2020	zoVdH_j2	2.98228	32	George;23;57677
12-12-2020	l_fjxRFY	0.86792	47	Brooklyn;36;368
05-08-2020	twMevuTR	7.71908	31	Camden;51;42
09-08-2020	757JYzUj	6.07151	27	Leilani;41;351
23-10-2020	kGXogFGL	0.40528	4	Emmett;61;187
30-01-2020	e_NxaCii	9.59972	10	Andrew;64;57855
21-08-2020	eS_PBZc9	3.67158	14	Adalynn;28;2
14-06-2020	TtrzSbUQ	1.96338	13	Christian;57;145059
18-06-2020	TmYJpI9v	3.61689	14	Joseph;57;57397
14-12-2020	4Rx4CWox	9.4443	19	Asher;63;541
25-02-2020	JOWGmz4h	2.73814	4	Samantha;27;29924
31-10-2020	5KZdliv4	2.69463	40	Jaxon;31;58
16-11-2020	hlD6TDB1	4.68773	44	Valerie;57;35939
26-10-2020	wywzEBCf	3.71073	4	Zoe;49;8377
14-02-2020	nfPX0pvP	8.06433	33	Brayden;34;32
18-01-2020	jp8Z8VsF	8.44936	42	Brian;47;48727
28-10-2020	hAJyw57u	10.60029	32	Oscar;38;67063
13-11-2020	b2TNvA7l	8.10514	49	Alex;37;399428
27-01-2020	P02QTQya	2.50183	41	Hannah;28;12843
13-06-2020	Z9fNjKaX	1.12465	40	Allison;33;4233
29-03-2020	SnKoTSGu	5.92358	1	Christopher;31;52548
21-07-2020	VOaPCv2N	1.13175	19	Hannah;28;12843
16-12-2020	4qJqXHmU	0.94007	31	Brooklyn;36;368
11-04-2020	X15ACEy_	8.6956	42	Melody;24;6367
05-04-2020	nn4GIDgV	4.61468	48	Micah;39;1288
27-02-2020	iPjdtJwT	4.67258	44	Lincoln;52;970
26-05-2020	CuRzF9lr	3.17375	16	Hailey;31;373
09-02-2020	CKDk_A3_	0.26644	33	Claire;29;40081
16-09-2020	fcqBnFd0	10.77254	21	Makayla;48;58
13-01-2020	lVrA0fM4	1.98858	12	Grayson;44;115
26-11-2020	HVa8Amz8	9.73661	29	Kennedy;36;2743
24-09-2020	p1rNY2ER	2.17864	7	Sawyer;41;434
10-12-2020	rrvEZNg2	9.03146	6	Andrea;35;282455
11-03-2020	gzKVkCVS	7.49945	12	Wesley;37;9232
25-04-2020	wzx_mVZq	1.85026	8	Axel;55;19461
30-10-2020	KcD1MVGw	4.8083	32	Landon;35;384
23-04-2020	zL0iA2Lh	3.001	42	Reagan;38;621
06-04-2020	jJMj1Cje	7.73266	44	Adrian;31;85284
17-05-2020	OjqxcgR2	2.81369	12	Riley;38;624
17-11-2020	akzvevqi	7.16095	33	Ximena;50;1951
07-02-2020	CHG_XCsW	4.71373	38	Kayden;35;49
05-11-2020	m7cYJ2ot	1.11413	30	Ashton;56;611
24-12-2020	SNAlTCEm	9.07051	18	Jesse;34;9573
10-02-2020	OqN4lcfh	5.61593	25	Hudson;35;433
02-09-2020	CNwTMVTx	7.27322	49	Levi;35;2671
05-06-2020	WaKiOBkr	7.64566	49	Aaron;31;24308
02-02-2020	0Nqyh9EB	3.94026	26	Adam;35;110754
23-04-2020	Fre3vMvt	4.33191	26	Ellie;30;2976
10-11-2020	xKqZHJ4p	7.75146	8	Joel;57;40670
28-01-2020	Mf16ONdh	3.35892	26	Julian;32;32113
30-10-2020	nu_H2Va7	9.48774	3	Benjamin;37;60070
14-07-2020	9SotnKIZ	2.49424	10	Audrey;33;53025
22-05-2020	VVGhoX9y	9.78075	26	Adalynn;28;2
29-04-2020	EnZTrW6u	5.78651	21	Jonah;31;1288
19-10-2020	lU8Ym5mW	9.18484	37	Nicolas;30;113178
09-02-2020	l2tiVzTP	4.59068	8	Tyler;27;7045
07-03-2020	ElVtUegQ	1.60042	1	Aiden;32;666
31-07-2020	PoRh7AfH	7.42935	45	Mateo;39;4838
23-03-2020	SYhzfB15	4.13103	34	Emerson;36;2266
12-11-2020	QHGm2SCj	8.06463	4	King;44;15996
16-03-2020	k7BeErah	3.90677	7	Brian;47;48727
03-02-2020	iJklOc6m	3.45622	3	Adam;35;110754
23-01-2020	aXfsy3Dk	7.64225	21	Ella;33;18511
26-06-2020	G5pb1Nte	10.5489	22	Grayson;44;115
15-03-2020	VmKaESuQ	8.0253	28	Melanie;27;77859
17-05-2020	veicq31R	8.39729	34	Tucker;36;169
17-02-2020	pRDbGBKE	7.79758	7	Peter;58;151057
07-10-2020	7nKCrBvw	3.41987	24	Charlotte;32;35505
05-02-2020	gVAkDEWC	0.99055	8	Alexandra;27;114238
18-01-2020	U1dqEVhj	5.27924	31	Jonathan;28;86751
29-08-2020	ZMuPeLUP	7.63771	4	Paige;25;1151
06-04-2020	QEwbGEVO	10.57838	11	Oscar;38;67063
10-04-2020	MCYUvhrv	4.69874	24	Ariel;48;11598
27-06-2020	hOtVNKnz	4.55788	9	Hannah;28;12843
04-09-2020	WYwpfmIz	6.86164	36	Connor;23;2505
13-04-2020	0ra0StX7	4.05563	31	Genesis;23;1897
21-06-2020	eheENdjn	5.49894	1	Isabel;69;56190
30-08-2020	kpZGPAQZ	3.55958	8	Ariana;36;3295
04-09-2020	VoJ0VoXX	5.4438	4	Julian;32;32113
18-05-2020	iRu1o3Lp	0.6496	38	Riley;38;624
18-01-2020	aQYlU6ZM	0.05872	46	Lydia;30;20027
11-03-2020	xbSv6EVl	3.56827	23	Emilia;60;23813
22-11-2020	tXxTROmz	2.48867	20	Penelope;55;3686
28-12-2020	ZZUNYsqd	4.09804	15	Ayden;50;142
08-11-2020	UKNNocPv	7.4094	40	Isaiah;29;784
27-05-2020	F6gK7qOV	8.01085	27	Caden;44;19
10-05-2020	493SdOaS	0.07253	45	Sophia;30;15106
21-07-2020	8fRzzliH	4.69813	43	Emily;23;15842
28-08-2020	82XjrLBa	3.69103	23	Henry;53;29473
18-11-2020	8fZq05Cc	5.87974	2	Josephine;61;8737
02-01-2021	PKt_DDxp	2.9806	36	Max;57;102949
24-10-2020	Z2KI3JMw	1.8525	28	Maddox;35;105
30-11-2020	CKTHdOjR	3.85846	2	Emmett;61;187
27-06-2020	iBOiApkT	5.73642	36	Brandon;25;14356
07-11-2020	9o6krWx7	6.91841	6	Emery;47;464
12-06-2020	E3hFhxoq	3.31234	14	Mackenzie;28;241
17-12-2020	cgnGsJ7g	5.27471	34	Lauren;31;8611
19-03-2020	AAlYaHzN	8.98199	12	Madelyn;30;455
17-06-2020	o3VZjK7E	8.94438	41	David;53;482097
15-08-2020	GvgTjgOE	8.47393	43	Peyton;29;343
03-11-2020	jthaI_wb	0.91847	4	Maya;45;21478
10-05-2020	WPEfU5xV	4.94685	25	Ellie;30;2976
22-01-2020	W2MZZqoL	6.24632	32	Zachary;40;2764
24-03-2020	thjgd9P7	7.38894	50	Michael;69;233482
23-06-2020	5T3jvk_E	3.51728	21	Alyssa;27;2900
01-11-2020	v5vh8k3f	7.63251	4	Aubree;54;22
30-04-2020	luNi8QM0	1.32007	27	Margaret;62;15424
22-08-2020	2Azzc7Qa	3.41229	7	Nathan;36;19570
26-12-2020	8kKf0cTI	8.25142	13	Zayden;37;9
12-01-2020	bZJMS06Q	0.43319	37	Londyn;49;1
13-08-2020	L2hjWd2X	3.12626	3	Jude;53;4256
28-04-2020	nCpPeJhA	3.63772	36	Ayden;50;142
14-11-2020	6jUz3X6F	1.0511	5	Ariana;36;3295
16-05-2020	uiK541Hb	8.85348	31	Samantha;27;29924
05-07-2020	xMjtNI01	6.78676	36	Elliott;62;886
24-10-2020	4THmOOU9	7.53643	42	Jesus;47;72593
26-07-2020	Ai1JEhwU	8.2158	14	Juan;66;264216
17-10-2020	igakOcMa	4.73292	20	Cole;34;1535
11-04-2020	XhJr3sj3	4.08265	46	Luke;37;16374
07-11-2020	dDoHKkUr	10.74566	36	Lillian;59;1571
25-11-2020	x2N_wGFW	5.69112	11	Jasper;36;4146
25-12-2020	miwnwTXA	1.2908	19	Taylor;33;3256
03-04-2020	GY8uA7j3	9.75611	26	Jonathan;28;86751
